pholodes sinistraria;pholodes sinistraria
boroecia antipoda;boroecia antipoda
acraea aglaonice;acraea aglaonice
grammia placentia;grammia placentia
uranothauma;uranothauma
hormius moniliatus;hormius moniliatus
dillwynia;dillwynia
sena;sena
piper umbellatum;piper umbellatum
collinsia tinctoria;collinsia tinctoria
orthotomicus erosus;orthotomicus erosus
viola tricolor;viola tricolor
mycena pterigena;mycena pterigena
boreioglycaspis devicola;boreioglycaspis devicola
amblyosporium botrytis;amblyosporium botrytis
cytospora jasmini;cytospora jasmini
lycaena heteronea;lycaena heteronea
heterotoma planicornis;heterotoma planicornis
chelymorpha cribraria;chelymorpha cribraria
celtis australis;celtis australis
cionus nigritarsis;cionus nigritarsis
clypeasteroida;clypeasteroida
oenospila flavifusata;oenospila flavifusata
pagurus;pagurus
podoceridae;podoceridae
poanes hobomok;poanes hobomok
labidostomis tridentata;labidostomis tridentata
bairdiella chrysoura;bairdiella chrysoura
harpacticidae;harpacticidae
calanthe;calanthe
elodina angulipennis;elodina angulipennis
taenaris myops;taenaris myops
calvisia;calvisia
anisophyllea boehmii;anisophyllea boehmii
carex caryophyllea;carex caryophyllea
strophiona tigrina;strophiona tigrina
nematus (pteronidea) frenalis;nematus (pteronidea) frenalis
neodiprion excitans;neodiprion excitans
setora cupreiplaga;setora cupreiplaga
cercomela melanura;cercomela melanura
hibiscus cannabinus;hibiscus cannabinus
cycnium adonense;cycnium adonense
carposina scirrhosella;carposina scirrhosella
carcharodus stauderi;carcharodus stauderi
dingana dingana;dingana dingana
salix pentandra;salix pentandra
cirsium oleraceum;cirsium oleraceum
neptis trigonophora;neptis trigonophora
syllis armillaris;syllis armillaris
aureolaria flava;aureolaria flava
xyela curva;xyela curva
bossiella;bossiella
merluccius bilinearis;merluccius bilinearis
phryganidia californica;phryganidia californica
drynaria quercifolia;drynaria quercifolia
erythrina;erythrina
pleospora penicillus;pleospora penicillus
apiorhynchostoma curreyi;apiorhynchostoma curreyi
stenolophus dissimilis;stenolophus dissimilis
leucula festiva;leucula festiva
coquillettidia;coquillettidia
halesus;halesus
metaphaena;metaphaena
actinopterygii;actinopterygii
ephemeridae;ephemeridae
calidris mauri;calidris mauri
nuttallanthus canadensis;nuttallanthus canadensis
spargania luctuata;spargania luctuata
odontaster validus;odontaster validus
macoma secta;macoma secta
euschistus;euschistus
trichosirocalus briesei;trichosirocalus briesei
stracena;stracena
cichorium;cichorium
uranophora;uranophora
mooreonuphis pallidula;mooreonuphis pallidula
chrysophyllum beguei;chrysophyllum beguei
mellicta asteria;mellicta asteria
phaeophyscia insignis;phaeophyscia insignis
prunus persica;prunus persica
thysanoessa;thysanoessa
pontophilus echinulatus;pontophilus echinulatus
conocybe percincta;conocybe percincta
berchemia scandens;berchemia scandens
protapion trifolii;protapion trifolii
gymnura;gymnura
gomenella dryandrae;gomenella dryandrae
campanula glomerata;campanula glomerata
hoya australis;hoya australis
chelobasis perplexa;chelobasis perplexa
liparus coronatus;liparus coronatus
euphorbia chapmanii;euphorbia chapmanii
phimodera torpida;phimodera torpida
bouchea;bouchea
margarella expansa;margarella expansa
thaumalea;thaumalea
uma notata;uma notata
hepatus;hepatus
elater ferrugineus;elater ferrugineus
organopoda annulifera;organopoda annulifera
grammia arge;grammia arge
hormathia digitata;hormathia digitata
ilione;ilione
sibinia pyrrhodactyla;sibinia pyrrhodactyla
arisaema;arisaema
glycaspis rivalis;glycaspis rivalis
lynx rufus;lynx rufus
aristolochia saccata;aristolochia saccata
montacuta dawsoni;montacuta dawsoni
halidamia affinis;halidamia affinis
quercus rubra;quercus rubra
phaeohelotium extumescens;phaeohelotium extumescens
tomostethus nigritus;tomostethus nigritus
holodiscus;holodiscus
elaeagnus commutata;elaeagnus commutata
setaria leucopila;setaria leucopila
andrallochroma bicolor;andrallochroma bicolor
bothriospermum;bothriospermum
buccinum undatum;buccinum undatum
teuthida;teuthida
cornutipo scalpellum;cornutipo scalpellum
caryocolum repentella;caryocolum repentella
testrica antica;testrica antica
notobuxus acuminata;notobuxus acuminata
diaperoecia californica;diaperoecia californica
ganoderma applanatum;ganoderma applanatum
sarcophaga argyrostoma;sarcophaga argyrostoma
pentatoma rufipes;pentatoma rufipes
chionis;chionis
psallus (psallus) lepidus;psallus (psallus) lepidus
anepeorus;anepeorus
anacardium nanum;anacardium nanum
ophiomyia melandryi;ophiomyia melandryi
cephalcia lariciphila;cephalcia lariciphila
cytospora staphyleae;cytospora staphyleae
aega;aega
readeriella mirabilis;readeriella mirabilis
volvariella bombycina;volvariella bombycina
typhula setipes;typhula setipes
colotis pallene;colotis pallene
panaeolus cinctulus;panaeolus cinctulus
phosphuga atrata;phosphuga atrata
microcerotermes;microcerotermes
brownea latifolia;brownea latifolia
lophogobius cyprinoides;lophogobius cyprinoides
lecithocera;lecithocera
acraea equatorialis;acraea equatorialis
exidiopsis calcea;exidiopsis calcea
euchlaena obtusaria;euchlaena obtusaria
incurvaria;incurvaria
lepturobosca chrysocoma;lepturobosca chrysocoma
shepherdia;shepherdia
harpalus;harpalus
hunteria zeylanica;hunteria zeylanica
euproctis taiwana;euproctis taiwana
oxytrita;oxytrita
machaeropterus regulus;machaeropterus regulus
phaeangellina empetri;phaeangellina empetri
gunda ochracea;gunda ochracea
chloroselas mazoensis;chloroselas mazoensis
coenonympha leander;coenonympha leander
gobius;gobius
paralpenus strigulosa;paralpenus strigulosa
passiflora maliformis;passiflora maliformis
negaprion acutidens;negaprion acutidens
dichomeris bolize;dichomeris bolize
lampanyctus alatus;lampanyctus alatus
hemiuris communis;hemiuris communis
mniotilta varia;mniotilta varia
amphipleura pellucida;amphipleura pellucida
calamosternus granarius;calamosternus granarius
lemnaceae;lemnaceae
aristolochia odoratissima;aristolochia odoratissima
hypocysta metirius;hypocysta metirius
cholotis semnostola;cholotis semnostola
guaiacum;guaiacum
teratembiidae;teratembiidae
biromiris scheyville;biromiris scheyville
rhizoclonium;rhizoclonium
hippocampus;hippocampus
parornix finitimella;parornix finitimella
zalaca snelleni;zalaca snelleni
asbolus laevis;asbolus laevis
acmaea(tectura)virginea;acmaea(tectura)virginea
ourapteryx nivea;ourapteryx nivea
harpagifer antarcticus;harpagifer antarcticus
omophron;omophron
phalacrocorax;phalacrocorax
cytospora salicis;cytospora salicis
spulerina corticicola;spulerina corticicola
python reticulatus;python reticulatus
epirrita;epirrita
cephalocarida;cephalocarida
digitalis purpurea;digitalis purpurea
marmota camtschatica;marmota camtschatica
coreus marginatus;coreus marginatus
psoloessa texana;psoloessa texana
malope;malope
schizachne;schizachne
chrosomus eos;chrosomus eos
bia actorion;bia actorion
sardina pilchardus;sardina pilchardus
corycaeus anglicus;corycaeus anglicus
priapulis caudatus;priapulis caudatus
discoloxia blomeri;discoloxia blomeri
stegnosperma halimifolium;stegnosperma halimifolium
myrmecobius fasciatus;myrmecobius fasciatus
tinospora cordifolia;tinospora cordifolia
prepona laertes;prepona laertes
scolytus scolytus;scolytus scolytus
hapalosiphon;hapalosiphon
piscidia carthagenensis;piscidia carthagenensis
entodon;entodon
macroplea appendiculata;macroplea appendiculata
aulagromyza tridentata;aulagromyza tridentata
mucuna pruriens;mucuna pruriens
calophya rhois;calophya rhois
hister abbreviatus;hister abbreviatus
andricus inflator;andricus inflator
eliomys quercinus;eliomys quercinus
neolucia hobartensis;neolucia hobartensis
dasychira pudibunda;dasychira pudibunda
mustela erminea;mustela erminea
rosellinia necatrix;rosellinia necatrix
pimpinella;pimpinella
ficus macrophylla;ficus macrophylla
limulus;limulus
euodia fraxinifolia;euodia fraxinifolia
grindelia;grindelia
pseudocoremia;pseudocoremia
astragalus douglasii;astragalus douglasii
campanula trachelium;campanula trachelium
hyalopeziza spinicola;hyalopeziza spinicola
zantedeschia;zantedeschia
pezicula rubi;pezicula rubi
lutjanidae;lutjanidae
cavariella (cavariella) pastinacae;cavariella (cavariella) pastinacae
apion cruentatum;apion cruentatum
cervus albirostris;cervus albirostris
heterotroph flagellat;heterotroph flagellat
phoebis sennae;phoebis sennae
vanessa gonerilla;vanessa gonerilla
astraeus aberrans;astraeus aberrans
neoamphitrite figulus;neoamphitrite figulus
aphanisticus pusillus;aphanisticus pusillus
pachybrachius fracticollis;pachybrachius fracticollis
oligochaeta;oligochaeta
scincidae;scincidae
pararistolochia deltantha;pararistolochia deltantha
disparctia vittata;disparctia vittata
banksiola;banksiola
euphausia lucens;euphausia lucens
meliosma simplicifolia;meliosma simplicifolia
serpulorbis squamiger;serpulorbis squamiger
charaxes martini;charaxes martini
oreixenica correae;oreixenica correae
oikopleura;oikopleura
ruspolia nitidula;ruspolia nitidula
psathyrella marcescibilis;psathyrella marcescibilis
hypera nigrirostris;hypera nigrirostris
vangueria randii;vangueria randii
leptinothorax curvispinosus;leptinothorax curvispinosus
psathyrella flexispora;psathyrella flexispora
centrarchidae;centrarchidae
themisto libellula;themisto libellula
cylindrocarpon olidum var. crassum;cylindrocarpon olidum var. crassum
henricia vermilion;henricia vermilion
ischyroceridae;ischyroceridae
maerua crassifolia;maerua crassifolia
acanthonotozoma cristatum;acanthonotozoma cristatum
heliotropium curassavicum;heliotropium curassavicum
dumetella carolinensis;dumetella carolinensis
trigonella foenum-graecum;trigonella foenum-graecum
uranotaenia damasei;uranotaenia damasei
diploclisia glaucescens;diploclisia glaucescens
castiarina mima;castiarina mima
sipyloidea larryi;sipyloidea larryi
rhopalostylis baueri;rhopalostylis baueri
microtus ochrogaster;microtus ochrogaster
zieria;zieria
parornix pfaffenzelleri;parornix pfaffenzelleri
lumbriculus variegatus;lumbriculus variegatus
artedidraco;artedidraco
hamadryas februa;hamadryas februa
dialectica;dialectica
sarcocephalus latifolius;sarcocephalus latifolius
ctenaria;ctenaria
nemognatha scutellaris;nemognatha scutellaris
lepidoptera;lepidoptera
chapmannia floridana;chapmannia floridana
phylus (phylus) melanocephalus;phylus (phylus) melanocephalus
paralimnophora;paralimnophora
ocirrhoe inconspicua;ocirrhoe inconspicua
scotopteryx peribolata;scotopteryx peribolata
scabiosa;scabiosa
elacatinus evelynae;elacatinus evelynae
spergula arvensis;spergula arvensis
larsia;larsia
goniodoma auroguttella;goniodoma auroguttella
hadena bicruris;hadena bicruris
cosmospora purtonii;cosmospora purtonii
paraphotistus nigricornis;paraphotistus nigricornis
anacampsis;anacampsis
protomystides bidentata;protomystides bidentata
tanaorhinus reciprocata;tanaorhinus reciprocata
grewia sclerophylla;grewia sclerophylla
pamera;pamera
trimmatostroma scutellare;trimmatostroma scutellare
dicrastylis lewellinii;dicrastylis lewellinii
oreocnide frutescens;oreocnide frutescens
armadillidae;armadillidae
hippocrepis comosa;hippocrepis comosa
bathyplotes;bathyplotes
andersonia sprengelioides;andersonia sprengelioides
triadica sebifera;triadica sebifera
doxocopa pavon;doxocopa pavon
archips fervidana;archips fervidana
nucella lapillus;nucella lapillus
maprounea africana;maprounea africana
leucoagaricus sericifer;leucoagaricus sericifer
orbilia vinosa;orbilia vinosa
rhynchites bacchus;rhynchites bacchus
napomyza tripolii;napomyza tripolii
mytilus californianus;mytilus californianus
purshia;purshia
acasis viridata;acasis viridata
melanitta;melanitta
xylinophylla maculata;xylinophylla maculata
cinnyris osea;cinnyris osea
cryptocarya;cryptocarya
morbora australis;morbora australis
microcalicha fumosaria;microcalicha fumosaria
castiarina phaeorrhaea;castiarina phaeorrhaea
platypus flavicornis;platypus flavicornis
sciurus vulgaris;sciurus vulgaris
boronia megastigma;boronia megastigma
bromus arvensis;bromus arvensis
allocladius;allocladius
amnesia;amnesia
oithona helgolandica;oithona helgolandica
arhopala japonica;arhopala japonica
pulvinaria;pulvinaria
stictis friabilis;stictis friabilis
tragelaphus scriptus;tragelaphus scriptus
urticina felina;urticina felina
gentianella;gentianella
hydrochorema crassicaudatum;hydrochorema crassicaudatum
sialis lutaria;sialis lutaria
eualus suckleyi;eualus suckleyi
cepora perimale;cepora perimale
mycalesis ita;mycalesis ita
ectobius lapponicus;ectobius lapponicus
pleurotus dryinus;pleurotus dryinus
parornix geminatella;parornix geminatella
peridiniaceae;peridiniaceae
myrmecoroides cassowari;myrmecoroides cassowari
gerris;gerris
tanymecus confertus;tanymecus confertus
phaeophyceae;phaeophyceae
cytisus;cytisus
sporobolus;sporobolus
astragalus rupifragus;astragalus rupifragus
phelister subrotundus;phelister subrotundus
nematus (pteronidea) melanaspis;nematus (pteronidea) melanaspis
ochroma;ochroma
catharus guttatus;catharus guttatus
pseudomys higginsi;pseudomys higginsi
ceriporiopsis pannocincta;ceriporiopsis pannocincta
lycas argentea;lycas argentea
charaxes bohemani;charaxes bohemani
cynanchum acutum;cynanchum acutum
kennedia prostrata;kennedia prostrata
pagurus bonairensis;pagurus bonairensis
tristeirometa decussata;tristeirometa decussata
tiphia;tiphia
tillandsia heterophylla;tillandsia heterophylla
marmessoidea quadriguttata;marmessoidea quadriguttata
cyana;cyana
hypomecis roboraria;hypomecis roboraria
ribautiana tenerrima;ribautiana tenerrima
cratoxylum;cratoxylum
parornix fagivora;parornix fagivora
opsiphanes quiteria;opsiphanes quiteria
phomopsis lirellata;phomopsis lirellata
dicrostonyx groenlandicus;dicrostonyx groenlandicus
florisuga fusca;florisuga fusca
elmidae;elmidae
solanum circinatum;solanum circinatum
chrysomphalus rubribullatus;chrysomphalus rubribullatus
cambarus;cambarus
celtis laevigata;celtis laevigata
litsea timoriana;litsea timoriana
subulina octona;subulina octona
tulasnella interrogans;tulasnella interrogans
juglans cinerea;juglans cinerea
betulaphis quadrituberculata;betulaphis quadrituberculata
celtis mildbraedii;celtis mildbraedii
trevesia;trevesia
phoma ammophilae;phoma ammophilae
cercyonis pegala boopis;cercyonis pegala boopis
phaethornis guy;phaethornis guy
pachypasa subfascia;pachypasa subfascia
coleotichus artensis;coleotichus artensis
solanum accrescens;solanum accrescens
macropipus;macropipus
leptosphaeria scitula;leptosphaeria scitula
helcystogramma lutatella;helcystogramma lutatella
erimyzon sucetta;erimyzon sucetta
apseudidae;apseudidae
microplontus triangulum;microplontus triangulum
oulobophora;oulobophora
diplodia rudis;diplodia rudis
chukrasia;chukrasia
malacosoma disstria;malacosoma disstria
papilio thoas;papilio thoas
tripterygiidae;tripterygiidae
plebejus anna;plebejus anna
picea sitchensis;picea sitchensis
vipioninae;vipioninae
sesbania grandiflora;sesbania grandiflora
oreoscoptes montanus;oreoscoptes montanus
melitaea didyma;melitaea didyma
palpada vinetorum;palpada vinetorum
phytonemus pallidus;phytonemus pallidus
lepton squamosum;lepton squamosum
distylium racemosum;distylium racemosum
cleonus;cleonus
cerodontha geniculata;cerodontha geniculata
sagittaria sagittifolia;sagittaria sagittifolia
eurymelessa moruyana;eurymelessa moruyana
